"99","byte","0","13345704679051884329","0","12491137745023758426","3157","2810824558098882543","2","25836842424075642586","42586"
"111","byte","1","12491137745023758426","13345704679051884329","11241067680105480545","23458","3705923871607967595","5","37077910104181124020","24020"
"109","byte","2","11241067680105480545","12491137745023758426","10346296083901819438","62722","159652138576859376","7","34078501509031058784","58784"
"112","byte","3","10346296083901819438","11241067680105480545","14218615244020245283","77632","1270600867702563325","6","35805979008027545045","45045"
"97","byte","4","14218615244020245283","10346296083901819438","4432613347753158360","57225","6585901487472597049","3","28997524675675222904","22904"
"110","byte","5","4432613347753158360","14218615244020245283","5185934958591010695","82893","11796255512465129862","7","23837163550364414049","14049"
"121","byte","6","5185934958591010695","4432613347753158360","17851984775423820008","134660","15694866473738341648","1","27470533081767988410","88410"
"44","byte","7","17851984775423820008","5185934958591010695","13315852967295074547","55500","7604754756306025655","3","36353772701309905490","5490"
"116","byte","8","13315852967295074547","17851984775423820008","13391065527999563900","82036","2809137861162394644","3","44558903270718459065","59065"
"105","byte","9","13391065527999563900","13315852967295074547","16396746285500280756","97517","2873831609545363458","7","43103664780794920077","20077"
"99","byte","10","16396746285500280756","13391065527999563900","6420343329275338335","3157","9059985047124002674","8","36208155142775182768","82768"
"107","byte","11","6420343329275338335","16396746285500280756","3465212659290377666","100228","14352652624348364104","3","26282302274065996649","96649"
"101","byte","12","3465212659290377666","6420343329275338335","11708402123795810570","39662","12547469692096377791","8","21593958112361526820","26820"
"114","byte","13","11708402123795810570","3465212659290377666","13307856668725154542","42501","4344812607053990812","1","28481471451811343169","43169"
"44","byte","14","13307856668725154542","11708402123795810570","6632198318816930536","55500","2781105366991875761","3","31648457111337895835","95835"
"101","byte","15","6632198318816930536","13307856668725154542","12601079612324660257","39662","13996400950262256789","6","32541134599866744995","44995"
"120","byte","16","12601079612324660257","6632198318816930536","2412282761014731297","113728","3519420849279769842","5","21645560692156322920","22920"
"99","byte","17","2412282761014731297","12601079612324660257","9276864308276659985","3157","13784779426832878311","4","24290226681616051833","51833"
"104","byte","18","9276864308276659985","2412282761014731297","8225382931107167281","135059","2200416708353125393","4","19914530000398557915","57915"
"97","byte","19","8225382931107167281","9276864308276659985","4243701315274415646","57225","17010403154821941035","4","21745948554658243200","43200"
"110","byte","20","4243701315274415646","8225382931107167281","5487646270958681029","82893","11877081171079280960","3","17956730517340263770","63770"
"103","byte","21","5487646270958681029","4243701315274415646","1574729249180294268","147903","15140944219211767529","9","11306076835413390065","90065"
"101","byte","22","1574729249180294268","5487646270958681029","5361068965563493012","39662","10082985972089872897","8","12423444485702469208","69208"
"44","byte","23","5361068965563493012","1574729249180294268","13237692258496014708","55500","15299060435843339979","3","20173490473239802316","2316"
"104","byte","24","13237692258496014708","5361068965563493012","12844717611791855212","135059","2991167784168161908","7","31443478835851363308","63308"
"113","byte","25","12844717611791855212","13237692258496014708","9006402018468554253","94030","3203997930364577201","3","35088811888756424051","24051"
"32","byte","26","9006402018468554253","12844717611791855212","8776368910958122172","71687","16341965816101771929","2","30627488541218531950","31950"
"99","byte","27","8776368910958122172","9006402018468554253","14437439785754037288","3157","16716399465020046458","7","32220210715180713987","13987"
"105","byte","28","14437439785754037288","8776368910958122172","14189612253362204795","97517","6227193262525191254","8","37403420950074365116","65116"
"116","byte","29","14189612253362204795","14437439785754037288","9189432258692162812","82036","6547346085660988572","6","37816484297808405740","5740"
"121","byte","30","9189432258692162812","14189612253362204795","7083002113606830915","134660","16262518367324786283","9","30462046625661199145","99145"
"44","byte","31","7083002113606830915","9189432258692162812","11643759558826181668","55500","18193585216756709148","4","27916193931125175093","75093"
"115","byte","32","11643759558826181668","7083002113606830915","17361062341081731729","105742","4585095540335656377","8","36087824013514745191","45191"
"111","byte","33","17361062341081731729","11643759558826181668","13280482419077918006","23458","7987586448786107808","8","42285304318985831005","31005"
"117","byte","34","13280482419077918006","17361062341081731729","15578947545995817210","95385","2772732878733884732","8","46220492306155467400","67400"
"114","byte","35","15578947545995817210","13280482419077918006","6853460759689532149","42501","5045425737269178988","3","35712890724763267958","67958"
"99","byte","36","6853460759689532149","15578947545995817210","5407102314482751198","3157","13919249338080295475","7","27839510620168100712","712"
"101","byte","37","5407102314482751198","6853460759689532149","936613043020321183","39662","15365889752203995299","1","13197176117192604132","4132"
"32","byte","38","936613043020321183","5407102314482751198","10885149685812960868","71687","10576982042354789643","2","17228865043316033038","33038"
"105","byte","39","10885149685812960868","936613043020321183","7985362032701202116","97517","664466001803544090","8","19807124761534484023","84023"
"110","byte","40","7985362032701202116","10885149685812960868","2071936526259751111","82893","17358788092438313370","2","20942448244773913729","13729"
"102","byte","41","2071936526259751111","7985362032701202116","16006838102603995730","113394","9437159920195032742","2","26064136661564949616","49616"
"111","byte","42","16006838102603995730","2071936526259751111","10137829424956359922","23458","4617543989652366691","3","28216604053820106632","6632"
"115","byte","43","10137829424956359922","16006838102603995730","14060095699163886553","105742","1335237709057965423","4","40204763226724242783","42783"
"121","byte","44","14060095699163886553","10137829424956359922","3945465455381268898","134660","6712623156055071054","6","28143390579501514514","14514"
"115","byte","45","3945465455381268898","14060095699163886553","17605031699679257311","105742","12175026755601608767","1","35610592854224412954","12954"
"32","byte","46","17605031699679257311","3945465455381268898","7593054292931052947","71687","7667055896530837067","2","29143551447991579321","79321"
"108","byte","47","7593054292931052947","17605031699679257311","9852699908155938492","38376","17827652090969584872","1","35050785900766248933","48933"
"105","byte","48","9852699908155938492","7593054292931052947","17635427522016303675","97517","1624862561969344194","8","35081181723103294795","94795"
"109","byte","49","17635427522016303675","9852699908155938492","18399571813302052445","62722","7677201799509789610","4","45887699243474294520","94520"
"105","byte","50","18399571813302052445","17635427522016303675","4340033404062217915","97517","7020848680383528483","7","40375032739380573846","73846"
"116","byte","51","4340033404062217915","18399571813302052445","18270590146316978862","82036","11677161875624694364","3","41010195363681248885","48885"
"101","byte","52","18270590146316978862","4340033404062217915","4011563373400967597","39662","7185868511738803411","6","26622186923780163959","63959"
"100","byte","53","4011563373400967597","18270590146316978862","3265407626800171713","146","12221808532401958316","2","25547561146518118309","18309"
"44","byte","54","3265407626800171713","4011563373400967597","1926654703793283091","55500","12927150995781203614","6","9203625703994422640","22640"
"105","byte","55","1926654703793283091","3265407626800171713","17732404654885549796","97517","9550907238060275821","6","22924466985479005562","5562"
"110","byte","56","17732404654885549796","1926654703793283091","6182148104414341018","82893","7503368254104310202","8","25841207463093173491","73491"
"102","byte","57","6182148104414341018","17732404654885549796","7287453533019469735","113394","14698657691606284795","9","31202006292319359680","59680"
"121","byte","58","7287453533019469735","6182148104414341018","8728545140076847798","134660","18092443879830068528","6","22198146777510657638","57638"
"44","byte","59","8728545140076847798","7287453533019469735","6773679662220672246","55500","16651351770236362473","5","22789678335316990051","90051"
"110","byte","60","6773679662220672246","8728545140076847798","5777377293547330539","82893","13850689240188345256","2","21279602095844851189","51189"
"115","byte","61","5777377293547330539","6773679662220672246","11828076586007677527","105742","14851226360700609142","9","24379133541775679366","79366"
"101","byte","62","11828076586007677527","5777377293547330539","10559373153178703568","39662","4184615111222932522","8","28164827032733711545","11545"
"47","byte","63","10559373153178703568","11828076586007677527","10697054218819797289","27652","917912261492170311","2","33084503958006178516","78516"
"98","byte","64","10697054218819797289","10559373153178703568","12006455878958773209","68111","739975292030971829","7","33262883250957273957","73957"
"115","byte","65","12006455878958773209","10697054218819797289","14869251167927583026","105742","4082787644628863556","6","37572761265706152554","52554"
"101","byte","66","14869251167927583026","12006455878958773209","12023322069952349429","39662","5795368084909604687","8","38899029116838706027","6027"
"44","byte","67","12023322069952349429","14869251167927583026","18346181007797421904","55500","4101673156540070058","1","45238754245677354513","54513"
"98","byte","68","18346181007797421904","12023322069952349429","4274150299866014294","68111","6966439521916021196","7","34643653377615785490","85490"
"101","byte","69","4274150299866014294","18346181007797421904","15652081960832009289","39662","11918684828421348395","5","38272413268495445377","45377"
"110","byte","70","15652081960832009289","4274150299866014294","3640516924639848562","82893","5116128913889043223","6","23566749185337873071","73071"
"103","byte","71","3640516924639848562","15652081960832009289","11849327096786094586","147903","12444236747510025566","1","31141925982257953275","53275"
"97","byte","72","11849327096786094586","3640516924639848562","11770672133568148771","57225","4199111389920506592","9","27260516154994091522","91522"
"108","byte","73","11770672133568148771","11849327096786094586","14279245262201799472","38376","4426662711697589336","9","37899244492556043266","43266"
"117","byte","74","14279245262201799472","11770672133568148771","18325390104035268513","95385","6349345743373390650","6","44375307499805216135","16135"
"114","byte","75","18325390104035268513","14279245262201799472","6183472220950998562","42501","6946701873032713527","3","38788107587188065740","65740"
"117","byte","76","6183472220950998562","18325390104035268513","2069902190069073731","95385","14692820612415798824","4","26578764515055340731","40731"
"44","byte","77","2069902190069073731","6183472220950998562","3081996206741802824","55500","9407664111179692828","2","11335370617761874993","74993"
"104","byte","78","3081996206741802824","2069902190069073731","8188014556524520320","135059","13038495424420652104","1","13339912953335396193","96193"
"116","byte","79","8188014556524520320","3081996206741802824","10402510099187305051","82036","17264217540163929959","2","21672520862453627410","27410"
"116","byte","80","10402510099187305051","8188014556524520320","6250746536992172422","82036","1038742081777053372","2","24841271192703997627","97627"
"112","byte","81","6250746536992172422","10402510099187305051","13952677532050554275","77632","14449910880185524821","1","30605934168230031945","31945"
"115","byte","82","13952677532050554275","6250746536992172422","3485417409083899966","105742","6887877342306075710","6","23688841478126626832","26832"
"58","byte","83","3485417409083899966","13952677532050554275","2171477981178611930","44588","12567797321775204993","7","19609572922313066529","66529"
"47","byte","84","2171477981178611930","3485417409083899966","4763361941190185525","27652","9229522711181115469","3","10420257331452697526","97526"
"47","byte","85","4763361941190185525","2171477981178611930","15358784614428834856","27652","15865519356925549218","1","22293624536797632687","32687"
"101","byte","86","15358784614428834856","4763361941190185525","14816504138230111608","39662","5409426247403242069","1","34938650693849132952","32952"
"110","byte","87","14816504138230111608","15358784614428834856","7246853109492682883","82893","6028549387950144038","4","37422141862151629668","29668"
"46","byte","88","7246853109492682883","14816504138230111608","14983723504613233497","41907","18061272032574035875","9","37047080752336028141","28141"
"119","byte","89","14983723504613233497","7246853109492682883","15303314581618535839","80918","5892846427161086940","3","37533891195724453229","53229"
"105","byte","90","15303314581618535839","14983723504613233497","7394071539612137757","97517","5356805469636834785","1","37681109625843907308","7308"
"107","byte","91","7394071539612137757","15303314581618535839","501174640739691525","100228","17918271895993965066","4","23198560761970365573","65573"
"105","byte","92","501174640739691525","7394071539612137757","15482509581621129944","97517","11007921290308367483","4","23377755761972960223","60223"
"112","byte","93","15482509581621129944","501174640739691525","2370202844165948694","77632","5254458137618594059","9","18353887066526769692","69692"
"101","byte","94","2370202844165948694","15482509581621129944","18010941968698449100","39662","13750579642179730283","3","35863654394485528193","28193"
"100","byte","95","18010941968698449100","2370202844165948694","2964938279284470306","146","7477314526963464397","8","23346083092148868679","68679"
"105","byte","96","2964938279284470306","18010941968698449100","16188068364582769741","97517","13191863675410868828","5","37163948612565689068","89068"
"97","byte","97","16188068364582769741","2964938279284470306","1383752521552703762","57225","9120048531145060183","8","20536759165419944215","44215"
"46","byte","98","1383752521552703762","16188068364582769741","18428515038043064814","41907","10161081935443392050","9","36000335924178538220","38220"
"111","byte","99","18428515038043064814","1383752521552703762","15932640436016547617","23458","7027943568451598047","2","35744907995612316271","16271"
"114","byte","100","15932640436016547617","18428515038043064814","2078303284110102565","42501","4840074059805377975","9","36439458758169714404","14404"
"103","byte","101","2078303284110102565","15932640436016547617","446231059556174149","147903","9430788764292822281","2","18457174779682825261","25261"
"47","byte","102","446231059556174149","2078303284110102565","797540699012938397","27652","10954493109917024722","4","3322075042679215026","15026"
"119","byte","103","797540699012938397","446231059556174149","6319865377302165826","80918","10747302519711490584","5","7563637135871279428","79428"
"105","byte","104","6319865377302165826","797540699012938397","10429097881815945272","97517","14520684553552109884","8","17546503958131049872","49872"
"107","byte","105","10429097881815945272","6319865377302165826","4664725866480025448","100228","1048460194577838895","3","21413689125598137566","37566"
"105","byte","106","4664725866480025448","10429097881815945272","11663008092259946565","97517","16035935965918865174","3","26756831840555916560","16560"
"47","byte","107","11663008092259946565","4664725866480025448","9808514488819054152","27652","4606106720353458386","5","26136248447559026587","26587"
"105","byte","108","9808514488819054152","11663008092259946565","11478821564739091238","97517","1596999187672067638","3","32950344145818091808","91808"
"110","byte","109","11478821564739091238","9808514488819054152","1407584906990582784","82893","106836092552797304","8","22694920960548727609","27609"
"102","byte","110","1407584906990582784","11478821564739091238","17077114902253901498","113394","10214100984679375457","2","29963521373983576516","76516"
"111","byte","111","17077114902253901498","1407584906990582784","8348669575249958262","23458","8271248014590060939","7","26833369384494442194","42194"
"115","byte","112","8348669575249958262","17077114902253901498","11000905342838553622","105742","17143821728104410347","1","36426689820342412353","12353"
"121","byte","113","11000905342838553622","8348669575249958262","8298259703692153851","134660","476370725993502337","2","27647834621780666737","66737"
"115","byte","114","8298259703692153851","11000905342838553622","13219020037906273227","105742","17086145187122358886","2","32518185084436981717","81717"
"32","byte","115","13219020037906273227","8298259703692153851","2036010611661065851","71687","2973533636873285471","1","23553290353259492577","92577"
"119","byte","116","2036010611661065851","13219020037906273227","5910308145321785381","80918","9400742384907097854","2","21165338794889123398","23398"
"105","byte","117","5910308145321785381","2036010611661065851","5332766914481509223","97517","14714060739889438811","9","13279085671464361475","61475"
"112","byte","118","5332766914481509223","5910308145321785381","3666247675824250728","77632","15291606364481591476","2","14909322735627544612","44612"
"114","byte","119","3666247675824250728","5332766914481509223","7392548317558584991","42501","12454240154288119294","2","16391562907864343923","43923"
"111","byte","120","7392548317558584991","3666247675824250728","16966982767791310842","23458","17915568075663968686","8","28025778761174146264","46264"
"32","byte","121","16966982767791310842","7392548317558584991","13788357310555281519","71687","8449224968584657774","7","38147888395905176940","76940"
"108","byte","122","13788357310555281519","16966982767791310842","10863820384467212312","38376","2408700479257192724","7","41619160462813805661","5661"
"105","byte","123","10863820384467212312","13788357310555281519","4912861055405092810","97517","644985262630092902","7","29565038750427587661","87661"
"109","byte","124","4912861055405092810","10863820384467212312","15742572428654664891","62722","15716019675780873819","1","31519253868526969038","69038"
"105","byte","125","15742572428654664891","4912861055405092810","15135530808539707245","97517","4922332748747687109","3","35790964292599463918","63918"
"116","byte","126","15135530808539707245","15742572428654664891","17429563341100993944","82036","5493068477734998922","7","48307666578295365060","65060"
"101","byte","127","17429563341100993944","15135530808539707245","3314095552696681612","39662","8058424323973198821","9","35879189702337383021","83021"
"100","byte","128","3314095552696681612","17429563341100993944","574274611978093314","146","12955011017854312589","7","21317933505775769610","69610"
"44","byte","129","574274611978093314","3314095552696681612","12763869834369140311","55500","11083149839976005469","8","16652239999043915167","15167"
"119","byte","130","12763869834369140311","574274611978093314","9138026789856332042","80918","3392659969716969170","6","22476171236203564664","64664"
"105","byte","131","9138026789856332042","12763869834369140311","5561514888571515880","97517","16206118915786330484","7","27463411512796989273","89273"
"112","byte","132","5561514888571515880","9138026789856332042","8261302551470873356","77632","15211191322231355451","7","22960844229898720302","20302"
"114","byte","133","8261302551470873356","5561514888571515880","14946099606143842632","42501","17046532916503632282","2","28768917046186232911","32911"
"111","byte","134","14946099606143842632","8261302551470873356","1439757374492625796","23458","5862648630225733241","4","24647159532107342145","42145"
"44","byte","135","1439757374492625796","14946099606143842632","19582379292553619","55500","10217667056017700827","9","16405439359929021719","21719"
"110","byte","136","19582379292553619","1439757374492625796","7067090941818634104","82893","11417447114403075789","5","8526430695603813727","13727"
"115","byte","137","7067090941818634104","19582379292553619","11538124609434174574","105742","18168682521185945317","5","18624797930545361257","61257"
"101","byte","138","11538124609434174574","7067090941818634104","5546855214157951889","39662","4479074514274794003","5","24152070765410761378","61378"
"47","byte","139","5546855214157951889","11538124609434174574","16644149250376997657","27652","15189826619149941510","9","33729129073969123814","23814"
"98","byte","140","16644149250376997657","5546855214157951889","18415726685403218684","68111","8704503937540912517","1","40606731149938168149","68149"
"115","byte","141","18415726685403218684","16644149250376997657","3563528359045498456","105742","7036509796424874849","3","38623404294825715793","15793"
"101","byte","142","3563528359045498456","18415726685403218684","6870863273185979954","39662","12629020866179954725","2","28850118317634696913","96913"
"44","byte","143","6870863273185979954","3563528359045498456","3915062721438208176","55500","13937880015347880557","9","14349454353669687038","87038"
"98","byte","144","3915062721438208176","6870863273185979954","7960820889876310827","68111","12133367497451224620","4","18746746884500499120","99120"
"101","byte","145","7960820889876310827","3915062721438208176","2002664398302933826","39662","17315775223714207062","6","13878548009617452233","52233"
"110","byte","146","2002664398302933826","7960820889876310827","9470413587470709655","82893","9655045875164369948","6","19433898875649953660","53660"
"103","byte","147","9470413587470709655","2002664398302933826","15795486683605896106","147903","2115235256554968763","1","27268564669379540595","40595"
"97","byte","148","15795486683605896106","9470413587470709655","16521882752080518601","57225","4973010596705120432","8","41787783023157124009","24009"
"108","byte","149","16521882752080518601","15795486683605896106","16974591293519213708","38376","8898828549533297842","4","49291960729205627328","27328"
"117","byte","150","16974591293519213708","16521882752080518601","1118600405056801671","95385","8477645188355957894","9","34615074450656532995","32995"
"114","byte","151","1118600405056801671","16974591293519213708","4256681389741972362","42501","10498287230758422801","3","22349873088317988794","88794"
"117","byte","152","4256681389741972362","1118600405056801671","14457833304847504986","95385","11900124928666307456","4","19833115099646280108","80108"
"44","byte","153","14457833304847504986","4256681389741972362","12465550525228363803","55500","6238597585348061701","1","31180065219817841457","41457"
"104","byte","154","12465550525228363803","14457833304847504986","15160670028020512749","135059","3659721778220489499","4","42084053858096382594","82594"
"116","byte","155","15160670028020512749","12465550525228363803","5489449430883745847","82036","5499735900561593098","2","33115669984132621354","21354"
"116","byte","156","5489449430883745847","15160670028020512749","17347297718509427706","82036","15139141059268371664","7","37997417177413687284","87284"
"112","byte","157","17347297718509427706","5489449430883745847","749544782163901202","77632","7965322806902886441","7","23586291931557075756","75756"
"115","byte","158","749544782163901202","17347297718509427706","677616225270627380","105742","10687484724367557263","6","18774458725943957333","57333"
"58","byte","159","677616225270627380","749544782163901202","2361532228922430497","44588","10903243167578928779","4","3788693236356959505","59505"
"47","byte","160","2361532228922430497","677616225270627380","14000626327716424510","27652","13759236513512873142","4","17039774781909482808","82808"
"47","byte","161","14000626327716424510","2361532228922430497","10809915943385586172","27652","6664006720539124649","6","27172074500024441081","41081"
"101","byte","162","10809915943385586172","14000626327716424510","14431272705321213775","39662","591080956528076673","5","39241814976423225472","25472"
"110","byte","163","14431272705321213775","10809915943385586172","12402996116032362102","82893","6228856146337937425","6","37644184764739161014","61014"
"46","byte","164","12402996116032362102","14431272705321213775","18352037626831226495","41907","3609409673816068438","1","45186306448184802657","2657"
"119","byte","165","18352037626831226495","12402996116032362102","1935515949626354982","80918","6960578500573110010","4","32690549692489942461","42461"
"105","byte","166","1935515949626354982","18352037626831226495","3629810866758331082","97517","9577797656471926104","4","23917364443215911514","11514"
"107","byte","167","3629810866758331082","1935515949626354982","16248828232307571125","100228","12423413188475636189","8","21814155048692258143","58143"
"105","byte","168","16248828232307571125","3629810866758331082","4596859859256846648","97517","9171605477008400843","6","24475498958322749840","49840"
"112","byte","169","4596859859256846648","16248828232307571125","13369156355293400635","77632","11672250611156968171","2","34214844446857819405","19405"
"101","byte","170","13369156355293400635","4596859859256846648","5594943711425911300","39662","2864202940513890374","7","23560959925976157546","57546"
"100","byte","171","5594943711425911300","13369156355293400635","4539126999864558361","146","15245320329246326277","9","23503227066583871327","71327"
"105","byte","172","4539126999864558361","5594943711425911300","10228813310687764199","97517","11585877606848584551","4","20362884021978234897","34897"
"97","byte","173","10228813310687764199","4539126999864558361","18373890715286897413","57225","1424107507311470077","2","33141831025839220027","20027"
"46","byte","174","18373890715286897413","10228813310687764199","941490181385096109","41907","6974481500143141925","6","29544194207359757696","57696"
"111","byte","175","941490181385096109","18373890715286897413","6095190080238477559","23458","10603621889411527836","8","25410570976910472073","72073"
"114","byte","176","6095190080238477559","941490181385096109","11351311142568655729","42501","14600967602788606561","8","18387991404192230377","30377"
"103","byte","177","11351311142568655729","6095190080238477559","13742574908325667891","147903","265867335562616413","8","31189076131132802185","2185"
"47","byte","178","13742574908325667891","11351311142568655729","3361712452899957698","27652","2341896717644639396","6","28455598503794281721","81721"
"119","byte","179","3361712452899957698","13742574908325667891","17260853016623460090","80918","12722750394098692935","8","34365140377849086685","86685"
"105","byte","180","17260853016623460090","3361712452899957698","17891361188003777846","97517","8195891497232578180","5","38513926657527194551","94551"
"107","byte","181","17891361188003777846","17260853016623460090","12213258727170228492","100228","7385229990646574625","7","47365472931797465448","65448"
"105","byte","182","12213258727170228492","17891361188003777846","12599015528757106429","97517","3983802910924134770","5","42703635443931113854","13854"
"47","byte","183","12599015528757106429","12213258727170228492","14052699622353513772","27652","3526257380261535338","4","38864973878280848703","48703"
"119","byte","184","14052699622353513772","12599015528757106429","9872207038728633728","80918","6715516183008703913","1","36523922189839252956","52956"
"105","byte","185","9872207038728633728","14052699622353513772","1311025039753758572","97517","1672636764105139710","1","25235931700835905122","5122"
"112","byte","186","1311025039753758572","9872207038728633728","10915636323351102641","77632","10089976223805803711","6","22098868401833493899","93899"
"114","byte","187","10915636323351102641","1311025039753758572","1083757309576468832","42501","669726681988941351","7","13310418672681329094","29094"
"111","byte","188","1083757309576468832","10915636323351102641","1415396745795776903","23458","10465589547406976593","9","13414790378723349383","49383"
"32","byte","189","1415396745795776903","1083757309576468832","10520414835963855703","71687","10201504651100540179","6","13019568891336101156","1156"
"98","byte","190","10520414835963855703","1415396745795776903","961362381187081741","68111","880308818130988491","6","12897173962946713820","13820"
"105","byte","191","961362381187081741","10520414835963855703","12405342268872973905","97517","10619497011656883827","2","23887119486023910379","10379"
"111","byte","192","12405342268872973905","961362381187081741","3207462581909082423","23458","3611843643507597664","8","16574167231969137064","37064"
"99","byte","193","3207462581909082423","12405342268872973905","10469570022651648564","3157","12877000247951505905","5","26082374873433705382","5382"
"111","byte","194","10469570022651648564","3207462581909082423","10980258978087430979","23458","1115797380767474949","1","24657291582648162939","62939"
"110","byte","195","10980258978087430979","10469570022651648564","11982480507215813427","82893","456779891484707869","1","33432309507954894039","94039"
"32","byte","196","11982480507215813427","10980258978087430979","10602483261760620581","71687","4070457125223491495","3","33565222747063864874","64874"
"108","byte","197","10602483261760620581","11982480507215813427","15559578196855005392","38376","942641981681875294","4","38144541965831440473","40473"
"105","byte","198","15559578196855005392","10602483261760620581","16970227025802517798","97517","5321495918647949486","9","43132288484418144722","44722"
"109","byte","199","16970227025802517798","15559578196855005392","10264346257975874551","62722","8481723028960824503","3","42794151480633396773","96773"
"105","byte","200","10264346257975874551","16970227025802517798","13427402293339112335","97517","1172397362653957001","3","40661975577117505637","5637"
"116","byte","201","13427402293339112335","10264346257975874551","1778656511076159318","82036","2621322066378844008","9","25470405062391147317","47317"
"101","byte","202","1778656511076159318","13427402293339112335","18026734639934144785","39662","9698632730408890667","1","33232793444349415425","15425"
"100","byte","203","18026734639934144785","1778656511076159318","6730277919033168704","146","7213827741708018960","4","26535669070043473878","73878"
"44","byte","204","6730277919033168704","18026734639934144785","7918123758865748576","55500","14074234418721074975","3","32675136317833061558","61558"
"98","byte","205","7918123758865748576","6730277919033168704","17458252770627958515","68111","17570136585068313852","5","32106654448526875315","75315"
